2019年09月14日 08:43,颜色:白色尺码:XL,非常不错的衣服，是正品的，面料很舒服，上身效果不错，喜欢！
2019年09月09日 09:24,颜色:白色尺码:L,衣服料子很好很舒服，上身很漂亮
2019年09月16日 12:30,颜色:白色尺码:S,质量非常好 穿上很好看 也非常舒服 特别满意
2019年09月09日 00:57,颜色:黑色尺码:XL,质量很好，穿着很舒服，很洋气，码数也很合适，喜欢
2019年09月19日 16:45,颜色:黑色尺码:L,衣服是正品，好看，穿着很舒服，很百搭，好评
2019年09月16日 11:08,颜色:黑色尺码:S,宝贝收到了，非常潮哦，上身效果也很棒，而且很百搭呢，超级喜欢😍
2019年09月10日 20:23,颜色:白色尺码:S,很潮的一款，物流，包装，衣服都是满意的，喜欢的朋友可以放心购买。
2019年09月09日 05:46,颜色:黑色尺码:S,衣服是正品，质量很好，喜欢这种风格的衣服，容易搭配
2019年09月16日 15:51,颜色:白色尺码:S,超喜欢，前面真的是酷，穿着很合适，面料舒服，满意
2019年09月10日 05:50,颜色:白色尺码:XL,很好的卖家，质量不错，发货快，包装很好，价格合理。
2019年09月09日 02:00,颜色:白色尺码:M,衣服很漂亮，穿起来也合身，下次会回购的。
2019年09月12日 06:40,颜色:白色尺码:L,t恤收到，质量很好，卖家推荐的尺码正合适，满意
2019年09月19日 18:07,颜色:白色尺码:S,衣服收到了，是正品，质量不错上身效果不错，推荐购买，好评
2019年09月16日 14:58,颜色:白色尺码:L,衣服很漂亮，外形很好看，穿着也很舒服
2019年09月19日 11:04,颜色:黑色尺码:S,衣服质量很好，穿上舒服很满意！
2019年09月08日 19:59,颜色:白色尺码:XL,料子不错，穿着舒服做工精细。
2019年09月12日 11:23,颜色:黑色尺码:S,超级喜欢这款衣服，是正品没错了，上身好好看啊。
2019年09月11日 21:25,颜色:白色尺码:L,面料舒适，一直很喜欢，终于买了一件给自己，洗后无色差。
2019年09月18日 01:02,颜色:黑色尺码:L,厚薄度：挺薄适合复季穿，质量很好，尺码合适， 
